strategy_name,symbol,entry_row_index,entry_date,entry_price,exit_row_index,exit_date,exit_price,holding_days,exit_reason,change_pct
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1079,2025-11-19,12.010000228881836,1080,2025-11-20,11.779999732971191,1,previous_low_before_entry_stop,-1.915074867005712
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1080,2025-11-20,11.779999732971191,1082,2025-11-24,11.149999618530272,2,previous_low_before_entry_stop,-5.348048630914688
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1082,2025-11-24,11.149999618530272,1083,2025-11-25,11.149999618530272,1,previous_low_before_entry_stop,0
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1083,2025-11-25,11.149999618530272,1085,2025-11-27,11.43000030517578,2,max_holding_days,2.5112170065026054
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1085,2025-11-27,11.43000030517578,1087,2025-12-01,11.380000114440918,2,max_holding_days,-0.4374469763768966
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1093,2025-12-09,10.399999618530272,1095,2025-12-11,10.850000381469728,2,max_holding_days,4.3269305715902595
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1099,2025-12-17,9.949999809265137,1100,2025-12-18,9.859999656677246,1,previous_low_before_entry_stop,-0.904524163951091
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1100,2025-12-18,9.859999656677246,1102,2025-12-22,9.93000030517578,2,max_holding_days,0.7099457498573902
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1106,2025-12-29,9.1899995803833,1108,2025-12-31,9.760000228881836,2,max_holding_days,6.202401246189843
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1108,2025-12-31,9.760000228881836,1110,2026-01-02,10.18000030517578,2,max_holding_days,4.303279369308593
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1115,2026-01-09,9.029999732971191,1116,2026-01-12,9.020000457763672,1,previous_low_before_entry_stop,-0.1107339479868336
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1116,2026-01-12,9.020000457763672,1117,2026-01-13,8.770000457763672,1,previous_low_before_entry_stop,-2.7716184846179317
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1117,2026-01-13,8.770000457763672,1119,2026-01-15,8.829999923706055,2,max_holding_days,0.6841443878063665
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1123,2026-01-21,7.96999979019165,1125,2026-01-23,9.0600004196167,2,max_holding_days,13.676294330226552
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1125,2026-01-23,9.0600004196167,1127,2026-01-28,9.880000114440918,2,max_holding_days,9.050768839356307
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1127,2026-01-28,9.880000114440918,1129,2026-01-30,9.640000343322754,2,max_holding_days,-2.429147452816047
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1129,2026-01-30,9.640000343322754,1130,2026-02-02,9.260000228881836,1,previous_low_before_entry_stop,-3.941909760450672
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1130,2026-02-02,9.260000228881836,1131,2026-02-03,9.460000038146973,1,previous_low_before_entry_stop,2.159825100666192
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1133,2026-02-05,10.25,1135,2026-02-09,10.100000381469728,2,max_holding_days,-1.4634109124904553
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1135,2026-02-09,10.100000381469728,1137,2026-02-11,11.25,2,max_holding_days,11.386134406887285
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1137,2026-02-11,11.25,1139,2026-02-13,10.739999771118164,2,max_holding_days,-4.533335367838542
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1139,2026-02-13,10.739999771118164,1141,2026-02-17,11.270000457763672,2,max_holding_days,4.934829589761978
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1142,2026-02-18,12.449999809265137,1144,2026-02-20,12.539999961853027,2,max_holding_days,0.7228928029453753
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1144,2026-02-20,12.539999961853027,1146,2026-02-24,12.40999984741211,2,max_holding_days,-1.0366835313906009
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1151,2026-03-04,11.239999771118164,1153,2026-03-06,11.130000114440918,2,previous_low_before_entry_stop,-0.9786446522881311
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1153,2026-03-06,11.130000114440918,1155,2026-03-10,11.100000381469728,2,max_holding_days,-0.26953937702359654
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1160,2026-03-17,10.479999542236328,1162,2026-03-19,10.390000343322754,2,max_holding_days,-0.8587710195106485
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1164,2026-03-23,9.75,1165,2026-03-24,10.279999732971191,1,previous_low_before_entry_stop,5.435894697140425
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1165,2026-03-24,10.279999732971191,1167,2026-03-27,9.65999984741211,2,max_holding_days,-6.031127448092702
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1167,2026-03-27,9.65999984741211,1168,2026-03-30,8.949999809265137,1,previous_low_before_entry_stop,-7.349896991325315
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1168,2026-03-30,8.949999809265137,1170,2026-04-02,10.470000267028809,2,max_holding_days,16.983245700074214
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1170,2026-04-02,10.470000267028809,1172,2026-04-07,10.4399995803833,2,max_holding_days,-0.2865395022002368
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1172,2026-04-07,10.4399995803833,1174,2026-04-09,11.550000190734863,2,max_holding_days,10.632190181666743
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1174,2026-04-09,11.550000190734863,1176,2026-04-13,12.050000190734863,2,max_holding_days,4.329004257515841
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1176,2026-04-13,12.050000190734863,1178,2026-04-16,13.119999885559082,2,max_holding_days,8.87966537666059
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1178,2026-04-16,13.119999885559082,1180,2026-04-20,13.199999809265137,2,max_holding_days,0.6097555213709185
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1180,2026-04-20,13.199999809265137,1181,2026-04-21,12.800000190734863,1,previous_low_before_entry_stop,-3.0303001841675177
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1181,2026-04-21,12.800000190734863,1183,2026-04-23,12.84000015258789,2,max_holding_days,0.3124996973201678
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1187,2026-04-29,13.800000190734863,1189,2026-05-01,13.210000038146973,2,max_holding_days,-4.275363365458566
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1195,2026-05-11,13.18000030517578,1196,2026-05-12,12.369999885559082,1,previous_low_before_entry_stop,-6.145678306992229
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1196,2026-05-12,12.369999885559082,1197,2026-05-13,12.880000114440918,1,previous_low_before_entry_stop,4.122879818917522
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1197,2026-05-13,12.880000114440918,1199,2026-05-15,12.460000038146973,2,max_holding_days,-3.2608701285883197
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1199,2026-05-15,12.460000038146973,1200,2026-05-18,12.100000381469728,1,previous_low_before_entry_stop,-2.889242821629901
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1218,2026-06-11,11.630000114440918,1220,2026-06-15,12.229999542236328,2,max_holding_days,5.159066396314078
mined_base_entry_JYOTISTRUC_JYOTISTRUC_MINED_BASE_G0_C1,JYOTISTRUC,1220,2026-06-15,12.229999542236328,1222,2026-06-17,12.470000267028809,2,max_holding_days,1.9623935713459144
